Log_Time_Stamp,Time_(sec),Physical_Layer(PHY),BT_MAC_Throughput_DL,BT_MAC_Throughput_DL,Tx_Power_(dBm)_class 2,Rx_Sensitivity_(dBm),Rx Power (dBm),Tx_Antenna GAIN_(dBi),Rx_Antenna_Gain(dBi),PATH LOSS_(dB) _(office),Range (ft),Range(m),Link_Margin,Signal_to_Noise_Ratio,Channel,Max_number_of_retransmission
Sep-25-20 22:01:37,1976,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-72.91,2,2,25,51,17,17.09,17.09,40,0
Sep-25-20 22:01:37,1977,EDR PHY (#/4 DQPSK) 2Mb/s,14.47 kbps,14.47 ,4,-90,-71.47,2,2,25,51,17,18.53,18.53,78,0
Sep-25-20 22:01:38,1978,EDR PHY (#/4 DQPSK) 2Mb/s,15.63 kbps,15.63 ,4,-90,-69.16,2,2,25,51,17,20.84,20.84,55,0
Sep-25-20 22:01:40,1979,EDR PHY (#/4 DQPSK) 2Mb/s,15.88 kbps,15.88 ,4,-90,-70.26,2,2,25,51,17,19.74,19.74,29,0
Sep-25-20 22:01:40,1980,EDR PHY (#/4 DQPSK) 2Mb/s,15.57 kbps,15.57 ,4,-90,-72.26,2,2,25,51,17,17.74,17.74,34,0
Sep-25-20 22:01:41,1981,EDR PHY (#/4 DQPSK) 2Mb/s,14.30 kbps,14.30 ,4,-90,-73.86,2,2,25,51,17,16.14,16.14,13,0
Sep-25-20 22:01:42,1982,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-75.18,2,2,25,51,17,14.82,14.82,65,0
Sep-25-20 22:01:43,1983,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-76.49,2,2,25,51,17,13.51,13.51,59,0
Sep-25-20 22:01:45,1984,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-78.63,2,2,25,51,17,11.37,11.37,24,0
Sep-25-20 22:01:45,1985,EDR PHY (#/4 DQPSK) 2Mb/s,42.99 kbps,42.99 ,4,-90,-79.62,2,2,25,51,17,10.38,10.38,20,0
Sep-25-20 22:01:46,1986,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.66,2,2,25,51,17,9.34,9.34,67,0
Sep-25-20 22:01:48,1987,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-80.17,2,2,25,51,17,9.83,9.83,65,0
Sep-25-20 22:01:48,1988,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-79.71,2,2,25,51,17,10.29,10.29,9,0
Sep-25-20 22:01:49,1989,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-78.16,2,2,25,51,17,11.84,11.84,8,0
Sep-25-20 22:01:50,1990,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-74.7,2,2,25,51,17,15.3,15.3,31,0
Sep-25-20 22:01:51,1991,EDR PHY (#/4 DQPSK) 2Mb/s,15.75 kbps,15.75 ,4,-90,-74.05,2,2,25,51,17,15.95,15.95,15,0
Sep-25-20 22:01:52,1992,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,56,0
Sep-25-20 22:01:53,1993,EDR PHY (#/4 DQPSK) 2Mb/s,15.39 kbps,15.39 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,27,0
Sep-25-20 22:01:54,1994,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,48,0
Sep-25-20 22:01:56,1995,EDR PHY (#/4 DQPSK) 2Mb/s,15.33 kbps,15.33 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,20,0
Sep-25-20 22:01:56,1996,EDR PHY (#/4 DQPSK) 2Mb/s,15.62 kbps,15.62 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,49,0
Sep-25-20 22:01:57,1997,EDR PHY (#/4 DQPSK) 2Mb/s,15.39 kbps,15.39 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,4,0
Sep-25-20 22:01:58,1998,EDR PHY (#/4 DQPSK) 2Mb/s,15.64 kbps,15.64 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,61,0
Sep-25-20 22:01:59,1999,EDR PHY (#/4 DQPSK) 2Mb/s,19.75 kbps,19.75 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,22,0
Sep-25-20 22:02:00,2000,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,10,0
Sep-25-20 22:02:01,2001,EDR PHY (#/4 DQPSK) 2Mb/s,14.93 kbps,14.93 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,35,0
Sep-25-20 22:02:02,2002,EDR PHY (#/4 DQPSK) 2Mb/s,16.57 kbps,16.57 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,44,0
Sep-25-20 22:02:04,2003,EDR PHY (#/4 DQPSK) 2Mb/s,14.88 kbps,14.88 ,4,-90,-80,2,2,25,51,17,10,10,78,0
Sep-25-20 22:02:04,2004,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,79,0
Sep-25-20 22:02:05,2005,EDR PHY (#/4 DQPSK) 2Mb/s,15.66 kbps,15.66 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,43,0
Sep-25-20 22:02:06,2006,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,18,0
Sep-25-20 22:02:07,2007,EDR PHY (#/4 DQPSK) 2Mb/s,16.11 kbps,16.11 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,70,0
Sep-25-20 22:02:08,2008,EDR PHY (#/4 DQPSK) 2Mb/s,15.67 kbps,15.67 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,69,0
Sep-25-20 22:02:09,2009,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,21,0
Sep-25-20 22:02:10,2010,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,75,0
Sep-25-20 22:02:12,2011,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,63,0
Sep-25-20 22:02:12,2012,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,47,0
Sep-25-20 22:02:13,2013,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,31,0
Sep-25-20 22:02:15,2014,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,31,0
Sep-25-20 22:02:15,2015,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,14,0
Sep-25-20 22:02:16,2016,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,4,0
Sep-25-20 22:02:17,2017,EDR PHY (#/4 DQPSK) 2Mb/s,12.67 kbps,12.67 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,18,0
Sep-25-20 22:02:18,2018,EDR PHY (#/4 DQPSK) 2Mb/s,16.04 kbps,16.04 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,59,0
Sep-25-20 22:02:20,2019,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,9,0
Sep-25-20 22:02:20,2020,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,2,0
Sep-25-20 22:02:21,2021,EDR PHY (#/4 DQPSK) 2Mb/s,13.83 kbps,13.83 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,37,0
Sep-25-20 22:02:23,2022,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,23,0
Sep-25-20 22:02:23,2023,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,35,0
Sep-25-20 22:02:24,2024,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,18,0
Sep-25-20 22:02:25,2025,EDR PHY (#/4 DQPSK) 2Mb/s,15.52 kbps,15.52 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,64,0
Sep-25-20 22:02:26,2026,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,15,0
Sep-25-20 22:02:28,2027,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,18,0
Sep-25-20 22:02:28,2028,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,70,0
Sep-25-20 22:02:29,2029,EDR PHY (#/4 DQPSK) 2Mb/s,15.56 kbps,15.56 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,67,0
Sep-25-20 22:02:31,2030,EDR PHY (#/4 DQPSK) 2Mb/s,17.66 kbps,17.66 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,18,0
Sep-25-20 22:02:31,2031,EDR PHY (#/4 DQPSK) 2Mb/s,15.91 kbps,15.91 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,78,0
Sep-25-20 22:02:32,2032,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,64,0
Sep-25-20 22:02:33,2033,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,77,0
Sep-25-20 22:02:34,2034,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,38,0
Sep-25-20 22:02:35,2035,EDR PHY (#/4 DQPSK) 2Mb/s,15.63 kbps,15.63 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,53,0
Sep-25-20 22:02:36,2036,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,8,0
Sep-25-20 22:02:37,2037,EDR PHY (#/4 DQPSK) 2Mb/s,15.51 kbps,15.51 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,70,0
Sep-25-20 22:02:39,2038,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,37,0
Sep-25-20 22:02:39,2039,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,50,0
Sep-25-20 22:02:40,2040,EDR PHY (#/4 DQPSK) 2Mb/s,12.21 kbps,12.21 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,18,0
Sep-25-20 22:02:41,2041,EDR PHY (#/4 DQPSK) 2Mb/s,13.59 kbps,13.59 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,44,0
Sep-25-20 22:02:42,2042,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,2,0
Sep-25-20 22:02:43,2043,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,66,0
Sep-25-20 22:02:44,2044,EDR PHY (#/4 DQPSK) 2Mb/s,14.25 kbps,14.25 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,51,0
Sep-25-20 22:02:45,2045,EDR PHY (#/4 DQPSK) 2Mb/s,10.50 kbps,10.50 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,67,0
Sep-25-20 22:02:47,2046,EDR PHY (#/4 DQPSK) 2Mb/s,153.37 kbps,153.37 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,7,0
Sep-25-20 22:02:47,2047,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,68,0
Sep-25-20 22:02:48,2048,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,38,0
Sep-25-20 22:02:50,2049,EDR PHY (#/4 DQPSK) 2Mb/s,15.15 kbps,15.15 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,33,0
Sep-25-20 22:02:50,2050,EDR PHY (#/4 DQPSK) 2Mb/s,15.56 kbps,15.56 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,49,0
Sep-25-20 22:02:51,2051,EDR PHY (#/4 DQPSK) 2Mb/s,15.45 kbps,15.45 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,65,0
Sep-25-20 22:02:52,2052,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,25,0
Sep-25-20 22:02:53,2053,EDR PHY (#/4 DQPSK) 2Mb/s,15.73 kbps,15.73 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,62,0
Sep-25-20 22:02:55,2054,EDR PHY (#/4 DQPSK) 2Mb/s,15.61 kbps,15.61 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,40,0
Sep-25-20 22:02:55,2055,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,2,0
Sep-25-20 22:02:56,2056,EDR PHY (#/4 DQPSK) 2Mb/s,16.22 kbps,16.22 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,32,0
Sep-25-20 22:02:58,2057,EDR PHY (#/4 DQPSK) 2Mb/s,15.58 kbps,15.58 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,51,0
Sep-25-20 22:02:58,2058,EDR PHY (#/4 DQPSK) 2Mb/s,16.65 kbps,16.65 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,41,0
Sep-25-20 22:02:59,2059,EDR PHY (#/4 DQPSK) 2Mb/s,15.72 kbps,15.72 ,4,-90,-80,2,2,25,51,17,10,10,63,0
Sep-25-20 22:03:00,2060,EDR PHY (#/4 DQPSK) 2Mb/s,23.33 kbps,23.33 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,46,0
Sep-25-20 22:03:01,2061,EDR PHY (#/4 DQPSK) 2Mb/s,15.43kbps,15.43,4,-90,-81.54,2,2,25,51,17,8.46,8.46,24,0
Sep-25-20 22:03:03,2062,EDR PHY (#/4 DQPSK) 2Mb/s,16.77kbps,16.77,4,-90,-80.56,2,2,25,51,17,9.44,9.44,38,0
Sep-25-20 22:03:03,2063,EDR PHY (#/4 DQPSK) 2Mb/s,15.67kbps,15.67,4,-90,-82.09,2,2,25,51,17,7.91,7.91,51,0
Sep-25-20 22:03:04,2064,EDR PHY (#/4 DQPSK) 2Mb/s,110.02 kbps,110.02 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,77,0
Sep-25-20 22:03:06,2065,EDR PHY (#/4 DQPSK) 2Mb/s,13.67kbps,13.67,4,-90,-79.76,2,2,25,51,17,10.24,10.24,79,0
Sep-25-20 22:03:06,2066,EDR PHY (#/4 DQPSK) 2Mb/s,0.00 kbps,0.00 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,69,0
Sep-25-20 22:03:07,2067,EDR PHY (#/4 DQPSK) 2Mb/s,0.00 kbps,0.00 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,16,0
Sep-25-20 22:03:08,2068,EDR PHY (#/4 DQPSK) 2Mb/s,18.56kbps,18.56,4,-90,-81.54,2,2,25,51,17,8.46,8.46,18,0
Sep-25-20 22:03:09,2069,EDR PHY (#/4 DQPSK) 2Mb/s,0.00 kbps,0.00 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,64,0
Sep-25-20 22:03:11,2070,EDR PHY (#/4 DQPSK) 2Mb/s,29.31 kbps,29.31 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,24,0
Sep-25-20 22:03:11,2071,EDR PHY (#/4 DQPSK) 2Mb/s,30.98 kbps,30.98 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,53,0
Sep-25-20 22:03:12,2072,EDR PHY (#/4 DQPSK) 2Mb/s,13.64 kbps,13.64 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,61,0
Sep-25-20 22:03:14,2073,EDR PHY (#/4 DQPSK) 2Mb/s,15.52 kbps,15.52 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,47,0
Sep-25-20 22:03:14,2074,EDR PHY (#/4 DQPSK) 2Mb/s,11.46 kbps,11.46 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,17,0
Sep-25-20 22:03:15,2075,EDR PHY (#/4 DQPSK) 2Mb/s,6.15 kbps,6.15 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,72,0
Sep-25-20 22:03:16,2076,EDR PHY (#/4 DQPSK) 2Mb/s,11.03 kbps,11.03 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,72,0
Sep-25-20 22:03:17,2077,EDR PHY (#/4 DQPSK) 2Mb/s,15.03 kbps,15.03 ,4,-90,-80,2,2,25,51,17,10,10,45,0
Sep-25-20 22:03:18,2078,EDR PHY (#/4 DQPSK) 2Mb/s,16.08 kbps,16.08 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,15,0
Sep-25-20 22:03:19,2079,EDR PHY (#/4 DQPSK) 2Mb/s,13.09 kbps,13.09 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,61,0
Sep-25-20 22:03:20,2080,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,56,0
Sep-25-20 22:03:22,2081,EDR PHY (#/4 DQPSK) 2Mb/s,15.33 kbps,15.33 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,55,0
Sep-25-20 22:03:22,2082,EDR PHY (#/4 DQPSK) 2Mb/s,13.49 kbps,13.49 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,6,0
Sep-25-20 22:03:23,2083,EDR PHY (#/4 DQPSK) 2Mb/s,17.22 kbps,17.22 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,13,0
Sep-25-20 22:03:24,2084,EDR PHY (#/4 DQPSK) 2Mb/s,15.41 kbps,15.41 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,25,0
Sep-25-20 22:03:25,2085,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,9,0
Sep-25-20 22:03:26,2086,EDR PHY (#/4 DQPSK) 2Mb/s,8.94 kbps,8.94 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,75,0
Sep-25-20 22:03:27,2087,EDR PHY (#/4 DQPSK) 2Mb/s,10.62 kbps,10.62 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,71,0
Sep-25-20 22:03:28,2088,EDR PHY (#/4 DQPSK) 2Mb/s,15.14 kbps,15.14 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,23,0
Sep-25-20 22:03:30,2089,EDR PHY (#/4 DQPSK) 2Mb/s,15.49 kbps,15.49 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,46,0
Sep-25-20 22:03:30,2090,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,37,0
Sep-25-20 22:03:31,2091,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,35,0
Sep-25-20 22:03:33,2092,EDR PHY (#/4 DQPSK) 2Mb/s,15.11 kbps,15.11 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,62,0
Sep-25-20 22:03:33,2093,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,59,0
Sep-25-20 22:03:34,2094,EDR PHY (#/4 DQPSK) 2Mb/s,15.43 kbps,15.43 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,37,0
Sep-25-20 22:03:35,2095,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,8,0
Sep-25-20 22:03:36,2096,EDR PHY (#/4 DQPSK) 2Mb/s,15.66 kbps,15.66 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,72,0
Sep-25-20 22:03:38,2097,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,69,0
Sep-25-20 22:03:38,2098,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,42,0
Sep-25-20 22:03:39,2099,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,73,0
Sep-25-20 22:03:41,2100,EDR PHY (#/4 DQPSK) 2Mb/s,15.64 kbps,15.64 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,32,0
Sep-25-20 22:03:41,2101,EDR PHY (#/4 DQPSK) 2Mb/s,18.90 kbps,18.90 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,35,0
Sep-25-20 22:03:42,2102,EDR PHY (#/4 DQPSK) 2Mb/s,16.61 kbps,16.61 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,9,0
Sep-25-20 22:03:43,2103,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,10,0
Sep-25-20 22:03:44,2104,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,7,0
Sep-25-20 22:03:46,2105,EDR PHY (#/4 DQPSK) 2Mb/s,15.73 kbps,15.73 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,70,0
Sep-25-20 22:03:46,2106,EDR PHY (#/4 DQPSK) 2Mb/s,16.20 kbps,16.20 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,4,0
Sep-25-20 22:03:47,2107,EDR PHY (#/4 DQPSK) 2Mb/s,176.86 kbps,176.86 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,77,0
Sep-25-20 22:03:49,2108,EDR PHY (#/4 DQPSK) 2Mb/s,15.88 kbps,15.88 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,33,0
Sep-25-20 22:03:49,2109,EDR PHY (#/4 DQPSK) 2Mb/s,16.42 kbps,16.42 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,31,0
Sep-25-20 22:03:50,2110,EDR PHY (#/4 DQPSK) 2Mb/s,15.73 kbps,15.73 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,45,0
Sep-25-20 22:03:51,2111,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,5,0
Sep-25-20 22:03:52,2112,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,43,0
Sep-25-20 22:03:53,2113,EDR PHY (#/4 DQPSK) 2Mb/s,15.36 kbps,15.36 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,7,0
Sep-25-20 22:03:54,2114,EDR PHY (#/4 DQPSK) 2Mb/s,15.44 kbps,15.44 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,62,0
Sep-25-20 22:03:55,2115,EDR PHY (#/4 DQPSK) 2Mb/s,15.11 kbps,15.11 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,19,0
Sep-25-20 22:03:57,2116,EDR PHY (#/4 DQPSK) 2Mb/s,14.95 kbps,14.95 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,56,0
Sep-25-20 22:03:57,2117,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,53,0
Sep-25-20 22:03:58,2118,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,23,0
Sep-25-20 22:03:59,2119,EDR PHY (#/4 DQPSK) 2Mb/s,25.48 kbps,25.48 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,56,0
Sep-25-20 22:04:00,2120,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,64,0
Sep-25-20 22:04:01,2121,EDR PHY (#/4 DQPSK) 2Mb/s,15.55 kbps,15.55 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,15,0
Sep-25-20 22:04:02,2122,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,66,0
Sep-25-20 22:04:03,2123,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,48,0
Sep-25-20 22:04:05,2124,EDR PHY (#/4 DQPSK) 2Mb/s,15.12 kbps,15.12 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,49,0
Sep-25-20 22:04:05,2125,EDR PHY (#/4 DQPSK) 2Mb/s,15.58 kbps,15.58 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,37,0
Sep-25-20 22:04:06,2126,EDR PHY (#/4 DQPSK) 2Mb/s,15.65 kbps,15.65 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,54,0
Sep-25-20 22:04:08,2127,EDR PHY (#/4 DQPSK) 2Mb/s,14.86 kbps,14.86 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,6,0
Sep-25-20 22:04:08,2128,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,66,0
Sep-25-20 22:04:09,2129,EDR PHY (#/4 DQPSK) 2Mb/s,91.27 kbps,91.27 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,53,0
Sep-25-20 22:04:10,2130,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,33,0
Sep-25-20 22:04:11,2131,EDR PHY (#/4 DQPSK) 2Mb/s,12.96 kbps,12.96 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,74,0
Sep-25-20 22:04:13,2132,EDR PHY (#/4 DQPSK) 2Mb/s,25.43kbps,25.43,4,-90,-78.3,2,2,25,51,17,11.7,11.7,62,0
